client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261746.mp3	Jalkani alkoivat viemään minua ulko-oven kautta päätielle.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261747.mp3	Yhtäkkiä hän muisti, mitä hänen äitinsä oli hänelle lapsena kertonut.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261748.mp3	Ja sitten tuli viimekesäisestä naurusta itku.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261749.mp3	Joka kerta tänne tullessaan.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261750.mp3	Ja sen auttamisen ne ihmiset muistavat.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261810.mp3	Mutta eivät päästä rahtilaiset asiaa käsistään.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261812.mp3	Äänestän tästä sopimuksesta tyhjää.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261813.mp3	Videon kuvaamat tapahtumat eivät vaikuttaneet todellisilta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261814.mp3	Hänen isänsä on chileläinen, minkä takia Janniin ja hänen perheeseensä kohdistuu ennakkoluuloja	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261816.mp3	Ehkä se ei tulekaan enää takaisin.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261861.mp3	Kun tunsin hetken lähestyvän, menin lehtoon.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261863.mp3	Ja sen jälkeen lähtee jono rannalle.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261865.mp3	Äänestimme näin ollen mietintöä vastaan lopullisessa äänestyksessä.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261867.mp3	Se on heti mentävä hakemaan saunapuita.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261869.mp3	Toinen Annabellen lapsista, Malik oli odottanut tätä päivää jo kovasti.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261900.mp3	Se sen tietää, tuo Juutas.	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261901.mp3	Äänestäköön vain näiden ihmisten edustajat tämän mietinnön ja direktiivin puolesta!	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261902.mp3	Äänestin luonnollisesti tämän mietinnön puolesta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261903.mp3	Olin nähnyt elokuvista, kuinka ihmiset asettautuvat ammeeseen makaamaan ja viiltämään ranteensa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261904.mp3	"""Aup"", yritin huutaa apua, mutta huomasin samalla, etteivät sanat enää tulleet suustani."	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261946.mp3	Tuskin maltoin odottaa pääseväni järkäleen taakse Finianin kanssa.	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261948.mp3	Murhasta syytettiin alkujaan Christer Petterssonia, joka lopulta vapautettiin todisteiden puutteessa	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261950.mp3	Arvin jalat ja kädet olivat kylmät.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261952.mp3	Maa ympärillämme alkoi vavahdella ja pystyimme kuulemaan moottorien mylvinnän.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261953.mp3	Äänestän mietinnön puolesta tietyin varauksin.	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261995.mp3	Näin jotain kimmeltävää pilkistävän hiekan seasta ja aloin kaivaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261996.mp3	Mokomakin punkero, parempi, ettei tulisi takaisin, ajattelin.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261997.mp3	Äänestääpä parlamentti miten tahansa tänä aamuna, sitä pitäisi mielestäni kunnioittaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25261999.mp3	Jotainhan niidenkin on kyettävä itse tekemään.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262001.mp3	Ventuslaiset olivat ällöttävän lääpällään tappiaisiin.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262037.mp3	Entä aloittaisimmeko lajillisen puhdistuksen välittömästi?	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262039.mp3	Maunon Pertta hoilottaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262040.mp3	Naikkonen tarttui Tukukia kädestä kiinni kätelläkseen häntä.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262042.mp3	Kun mies on yksin, minun on helpompi kukistaa hänet.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262043.mp3	Se oli pikimustaa kiveä, jota pystyi leikkaamaan puukolla.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262080.mp3	Löysin pari hyvältä vaikuttavaa halkeamaa, suuntasimme tykkimme niitä kohti ja annoimme niiden laulaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262082.mp3	Knut avasi oven hetken odottelun jälkeen ja näytti hämmästyneeltä:	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262083.mp3	Kuka hän oli?	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262085.mp3	Tarja hölisi jotain akusta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262088.mp3	Taloja oli rakennettu toistensa päälle aina tarpeen mukaan mahduttamaan kaikki tappiaiset kaupunkiin.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262179.mp3	Otukset, jotka Pavelia söivät.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262180.mp3	Joni katsoi pöllämystyneenä seuralaistaan.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262181.mp3	Äänestin siksi tämän päätöslauselmaesityksen puolesta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262182.mp3	Sota yllätti myös tappiaiset - eivätkö kaikki jumalat olekaan ystäviä?	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262183.mp3	"Et taidakkaa olla nii kova jäbä, ku aina esität"", Naoko naljaili."	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262215.mp3	Ponnahdin samassa pystyyn ja aloin kävellä häntä kohti.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262218.mp3	Äänestimme tämän vuoksi tätä mietintöä vastaan.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262220.mp3	Ei näy missään.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262221.mp3	Sellaisiahan ovat ihmiset aina.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262223.mp3	Reikä oli riittävän iso, jotta siitä mahtuisi kulkemaan läpi.	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262319.mp3	Johtamani komission työstä ei voi vielä tehdä lopullista arviota.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262320.mp3	Jonin yllätykseksi Harish ei päättänytkään juosta suoraan veteen vaan laiturin päässä olevalle polkuveneelle.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262321.mp3	Annabelle oli löytänyt kirjeen miehensä Haseebin kanssa etsittyään Victoria kaikkialta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262322.mp3	"""Mitä sä nyt oot taas tehny?"", kysyi Haseeb leikkisästi."	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262324.mp3	Äänestäminen tämän kodifikaation puolesta ei muuta millään tavoin tätä mielipidettä.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262339.mp3	Äänestämme siksi yhteistä päätöslauselmaa vastaan.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262340.mp3	Äänestin mietintöä vastaan, koska ajatus on mielestäni erittäin kiistanalainen.	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262341.mp3	Äänestän tarkistusta vastaan myös siksi, että olen vihdoin saanut selville, mistä on kysymys.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262342.mp3	"Mistä päi Suomee se avaruuslento lähtikää, Jaana?""."	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262343.mp3	Äänestämme päätöslauselman puolesta ja tarkistusta vastaan.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262645.mp3	Mitään rikasta eliittiä ei ole.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262646.mp3	Kuinka kirjoitat etunimesi?	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262647.mp3	Pian Knut poistui tiehensä ja Joni kääntyi katsomaan Harishiin päin.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262649.mp3	Olin hiukan tyrmistynyt, ehkä olin ollut ylihuolehtivainen.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262650.mp3	Eläviä käärmeitä.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262672.mp3	Uudet ystävät, joita kukaan muu ei olisi voinut nähdä.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262674.mp3	Katselin haltioissani ympärilleni.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262675.mp3	Niinhän sen täytyi olla!	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262676.mp3	Haluamme olla yliopistoyhteisön saavutettavissa ja edistää yhteenkuuluvuutta.	2	1				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262677.mp3	Äänestän tätä aihetta koskevan mietinnön puolesta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262702.mp3	Tämä on ihmisten koti, ei täällä millekään pötkylöille ole sijaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262703.mp3	Äänestän tämän suosituksen puolesta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262705.mp3	Äänestämme ehdotuksen puolesta vain, jos katsomme, että sopimus on asianmukainen.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262706.mp3	Äänestimme tämän vuoksi parlamentin ja neuvoston yhteistä kantaa vastaan.	3	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262707.mp3	Jätin siihen viimeisetkin yritykseni.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262734.mp3	Ja se hohde muuttuu yhä keltaisemmaksi.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262735.mp3	Lukivatpa sitä sitten sen löytäneet ihmiset tai jonkin sortin avaruusoliot.	3	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262737.mp3	Jumala, nyt minä tulen.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262738.mp3	Takaisin Hydrukselle	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262739.mp3	Sitten tulee hiljaisuus.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262766.mp3	Äänestämme asetuksen ensimmäisestä käsittelystä kesäkuussa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262768.mp3	Päättyvä kesä jää meille kaikille mieleen.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262769.mp3	Yksi liekki tavoittaa alimmaista vuorilautaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262770.mp3	Äänestin siksi tätä mietintöä vastaan.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262784.mp3	Kunnes päämiehet ajoivat tytön lotjasta pois.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262785.mp3	Onkohan Matilda kunnossa?	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262787.mp3	Intoa täynnä lähdin juoksemaan kaukaa kantautuvaa askeleiden ääntä kohti.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262788.mp3	Kaikki tunsivat Uffen rasavillinä selviytyjänä.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262789.mp3	Äänestän siksi mietintöä vastaan sen muutamista myönteisistä elementeistä huolimatta.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262808.mp3	Harjulan pihaan vihdoin päästiin.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262809.mp3	Ensiarvoisen tärkeää olisi, että he saisivat kuulla minulta Hydruksen vaaroista.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262810.mp3	Hän oli ollut viime aikoina paljon esillä arkissa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262812.mp3	Minusta tuntui, että molemmat tärisimme;	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262813.mp3	Mysteerimieheen ei ollut täysin luottamista.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262841.mp3	Syrjittäin karmituolilla istuu Juutas.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262842.mp3	Sovinto oli nyt lopullinen.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262843.mp3	Siihen tarvittaisiin varmaan jotain tummaa pigmenttiä, jotta kasvit saisivat tarpeeksi energiaa.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262844.mp3	Rakastanhan sinua koko sielullani.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262845.mp3	Äänestin mietinnön puolesta, koska uskon, että tuki on tärkeää portugalilaisille työntekijöille.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262877.mp3	Jokeni ja puutarhani on minut pelastanut.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262878.mp3	Kantaa sinulle konttia sisään.	2	0				fi	
31926f462f259114ba8596c4814ed1df0e43021720bc7b65fa1c6dd98cab8961c0d002d2c857c0243e48ad72000db57bec2323d71751c9ace502dba1f1e9c92e	common_voice_fi_25262879.mp3	Äänestämme näin ollen mietintöä vastaan.	2	0				fi	
